[3423, 3424]
[2748, 3409]
[2748, 3545]
[2749, 3211]
[2750, 2832]
[2750, 3554]
[2752, 3022]
[2752, 3159]
[2753, 2817]
[2753, 3372]
[2754, 3065]
[2754, 3371]
[2754, 3372]
[2755, 2788]
[2755, 3021]
[2756, 2802]
[2756, 3327]
[2756, 3386]
[2756, 3442]
[2757, 2910]
[2757, 2950]
[2758, 2763]
[2759, 3150]
[2760, 3541]
[2761, 3542]
[2762, 3084]
[2763, 3523]
[2764, 3168]
[2765, 3437]
[2768, 3208]
[2768, 3315]
[2769, 2838]
[2769, 3574]
[2770, 3588]
[2771, 2923]
[2772, 3095]
[2772, 3181]
[2772, 3354]
[2773, 3034]
[2774, 3068]
[2775, 2859]
[2775, 3529]
[2776, 3075]
[2776, 3358]
[2777, 3249]
[2780, 3232]
[2782, 2785]
[2782, 2862]
[2782, 3318]
[2783, 3431]
[2784, 2938]
[2784, 3198]
[2785, 3292]
[2785, 3408]
[2786, 2814]
[2786, 2937]
[2786, 2986]
[2787, 2830]
[2787, 3477]
[2788, 3165]
[2790, 2870]
[2790, 3357]
[2792, 3256]
[2792, 3363]
[2793, 2829]
[2793, 2919]
[2793, 3228]
[2793, 3248]
[2794, 2877]
[2795, 2891]
[2795, 3139]
[2795, 3419]
[2796, 3432]
[2798, 2925]
[2799, 3142]
[2799, 3516]
[2799, 3584]
[2800, 3071]
[2800, 3384]
[2801, 3007]
[2801, 3164]
[2802, 3327]
[2803, 3271]
[2806, 2850]
[2806, 3269]
[2807, 2917]
[2807, 3454]
[2810, 3402]
[2811, 2978]
[2812, 3140]
[2812, 3432]
[2812, 3473]
[2816, 3127]
[2816, 3455]
[2818, 3478]
[2819, 2909]
[2819, 3096]
[2820, 2846]
[2821, 3495]
[2822, 3167]
[2822, 3175]
[2822, 3283]
[2822, 3452]
[2823, 3168]
[2823, 3507]
[2824, 3001]
[2825, 3335]
[2826, 3369]
[2827, 3408]
[2828, 3154]
[2829, 3228]
[2830, 2949]
[2830, 3553]
[2831, 3083]
[2831, 3188]
[2831, 3485]
[2832, 3288]
[2832, 3554]
[2833, 3024]
[2833, 3229]
[2833, 3270]
[2835, 2856]
[2835, 3568]
[2836, 3286]
[2837, 3379]
[2838, 3563]
[2839, 3174]
[2839, 3460]
[2840, 3445]
[2842, 2970]
[2843, 3111]
[2843, 3480]
[2844, 2998]
[2845, 3075]
[2846, 3553]
[2847, 3063]
[2847, 3108]
[2848, 2874]
[2848, 3466]
[2848, 3517]
[2849, 3224]
[2849, 3396]
[2850, 3301]
[2851, 2885]
[2853, 2882]
[2854, 2936]
[2854, 3172]
[2855, 3414]
[2855, 3506]
[2856, 3568]
[2857, 3233]
[2859, 3427]
[2860, 3305]
[2860, 3375]
[2861, 3076]
[2861, 3117]
[2862, 3235]
[2862, 3292]
[2862, 3318]
[2864, 3241]
[2864, 3411]
[2866, 3170]
[2868, 3522]
[2870, 2962]
[2871, 2875]
[2871, 2895]
[2871, 3136]
[2871, 3225]
[2872, 3102]
[2873, 3227]
[2873, 3299]
[2873, 3569]
[2874, 3260]
[2874, 3517]
[2876, 3433]
[2878, 3479]
[2879, 3521]
[1260, 1446]
[1260, 1872]
[1260, 2612]
[1260, 2897]
[1261, 1511]
[1261, 2452]
[1261, 3463]
[1261, 3583]
[1262, 2873]
[1262, 3299]
[1262, 3412]
[1263, 1585]
[1263, 2338]
[1263, 2495]
[1264, 1521]
[1264, 1650]
[1264, 1976]
[1264, 3207]
[1264, 3453]
[1265, 1909]
[1265, 1956]
[1265, 2555]
[1265, 3271]
[1265, 3458]
[1266, 1723]
[1266, 1984]
[1266, 2346]
[1266, 2660]
[1267, 1808]
[1267, 3560]
[1268, 2500]
[1268, 2615]
[1268, 2624]
[1268, 3034]
[1269, 1425]
[1269, 2013]
[1269, 3382]
[1270, 1515]
[1270, 2382]
[1270, 3061]
[1270, 3508]
[1271, 1364]
[1271, 2861]
[1271, 3013]
[1271, 3443]
[1272, 1974]
[1273, 1570]
[1273, 2384]
[1273, 2845]
[1273, 3075]
[1274, 1732]
[1274, 1888]
[1274, 2219]
[1274, 2898]
[1274, 3447]
[1275, 2334]
[1275, 3141]
[1275, 3187]
[1275, 3457]
[1276, 1643]
[1276, 1770]
[1276, 2202]
[1276, 2261]
[1276, 2514]
[1276, 3001]
[1277, 1330]
[1277, 1616]
[1277, 1900]
[1277, 2212]
[1278, 1695]
[1278, 2441]
[1278, 2828]
[1278, 3154]
[1279, 2067]
[1279, 2794]
[1279, 3566]
[1280, 1294]
[1280, 2921]
[1280, 2941]
[1280, 2977]
[1281, 1310]
[1281, 1388]
[1281, 2050]
[1282, 2323]
[1282, 2646]
[1282, 2730]
[1282, 3471]
[1283, 1348]
[1283, 2352]
[1283, 2512]
[1284, 2591]
[1284, 2706]
[1284, 2725]
[1285, 1722]
[1285, 3178]
[1285, 3525]
[1286, 1419]
[1286, 1817]
[1286, 2954]
[1287, 1450]
[1287, 2686]
[1287, 2865]
[1287, 3106]
[1288, 1472]
[1288, 1630]
[1288, 1687]
[1288, 3162]
[1289, 1509]
[1289, 1791]
[1289, 2287]
[1289, 3093]
[1289, 3392]
[1289, 3572]
[1290, 1834]
[1290, 2175]
[1290, 3443]
[1291, 2014]
[1291, 2054]
[1291, 2158]
[1291, 2314]
[1291, 2356]
[1291, 3481]
[1292, 1656]
[1292, 2122]
[1292, 2757]
[1292, 3444]
[1293, 1486]
[1293, 2983]
[1294, 2375]
[1294, 2921]
[1295, 1410]
[1295, 1897]
[1295, 1929]
[1295, 2875]
[1295, 2895]
[1295, 3245]
[1296, 1800]
[1296, 2420]
[1296, 2453]
[1297, 1420]
[1297, 1756]
[1297, 2350]
[1297, 3249]
[1298, 1926]
[1298, 2061]
[1298, 2434]
[1298, 2797]
[1298, 3267]
[1299, 2396]
[1299, 2544]
[1299, 3444]
[1299, 3593]
[1300, 2201]
[1300, 3287]
[1301, 1758]
[1301, 1900]
[1301, 2433]
[1301, 2628]
[1301, 2912]
[1301, 2944]
[1302, 1658]
[1302, 2506]
[1302, 3549]
[1303, 1688]
[1303, 2458]
[1303, 3290]
[1304, 1863]
[1304, 1876]
[1304, 2240]
[1304, 3103]
[1304, 3328]
[1305, 1387]
[1305, 1730]
[1305, 2966]
[1306, 1829]
[1306, 2728]
[1306, 2824]
[1307, 2652]
[1307, 2992]
[1307, 3209]
[1308, 1501]
[1308, 2342]
[1308, 3012]
[1309, 2973]
[1309, 3577]
[1310, 1959]
[1310, 2946]
[1311, 1547]
[1311, 2633]
[1312, 2413]
[1312, 2533]
[1312, 2722]
[1312, 2779]
[1312, 3171]
[1313, 1718]
[1313, 1751]
[1313, 1978]
[1313, 2442]
[1314, 2992]
[1314, 3067]
[1314, 3115]
[1315, 1541]
[1315, 1967]
[1315, 2557]
[1315, 3402]
[1316, 1381]
[1316, 2617]
[1316, 2835]
[1316, 2856]
[1316, 3319]
[1317, 2697]
[1317, 2855]
[1317, 3506]
[1318, 1332]
[1318, 1439]
[1318, 2507]
[1318, 3038]
[1319, 1723]
[1319, 2119]
[1319, 2414]
[1319, 2660]
[1320, 2084]
[1320, 2254]
[1320, 2324]
[1320, 2717]
[1320, 3278]
[1320, 3304]
[1321, 1623]
[1321, 2043]
[1321, 2274]
[1321, 2779]
[1321, 3304]
[1322, 1699]
[1322, 2299]
[1322, 2881]
[1322, 3192]
[1323, 1744]
[1323, 3306]
[1324, 1359]
[1324, 1798]
[1324, 2820]
[1324, 3022]
[1325, 2300]
[1325, 2892]
[1325, 2916]
[1326, 1922]
[1326, 2022]
[1326, 2479]
[1326, 3578]
[1327, 1336]
[1327, 1441]
[1327, 2974]
[1328, 1334]
[1328, 1447]
[1328, 1922]
[1328, 2022]
[1328, 3578]
[1329, 1955]
[1329, 2642]
[1329, 3000]
[1329, 3092]
[1330, 1384]
[1330, 1616]
[1330, 3322]
[1331, 1780]
[1331, 2700]
[1331, 2766]
[1331, 3041]
[1331, 3043]
[1332, 2192]
[1332, 2507]
[1332, 3395]
[1332, 3457]
[1333, 1471]
[1333, 2654]
[1333, 3563]
[1334, 2607]
[1335, 2009]
[1335, 2289]
[1335, 2581]
[1335, 3076]
[1336, 2511]
[1336, 2794]
[1337, 2068]
[1337, 2418]
[1337, 2632]
[1338, 1789]
[1338, 2860]
[1338, 3036]
[1338, 3305]
[1338, 3375]
[1339, 2455]
[1339, 2547]
[1339, 2671]
[1339, 2994]
[1340, 2351]
[1340, 2583]
[1340, 2751]
[1341, 1521]
[1341, 2216]
[1341, 2712]
[1341, 3358]
[1341, 3453]
[1342, 1347]
[1342, 1855]
[1342, 2059]
[1342, 2930]
[1342, 3203]
[1343, 1571]
[1343, 1604]
[1343, 1884]
[1343, 2080]
[1344, 1888]
[1344, 1988]
[1344, 2016]
[1344, 2129]
[1344, 2267]
[1344, 2898]
[1345, 1394]
[1345, 1614]
[1345, 2872]
[1346, 1926]
[1346, 2696]
[1346, 2714]
[1346, 2776]
[1347, 2121]
[1347, 2499]
[1347, 2879]
[1347, 3095]
[1347, 3181]
[1348, 3259]
[1348, 3448]
[1349, 1469]
[1349, 2315]
[1349, 2819]
[1349, 2909]
[1350, 2487]
[1350, 3066]
[1350, 3142]
[1350, 3206]
[1350, 3474]
[1350, 3584]
[1351, 1396]
[1351, 1428]
[1351, 1664]
[1351, 2183]
[1352, 3479]
[1352, 3554]
[1353, 1729]
[1353, 1982]
[1353, 2071]
[1353, 2120]
[1353, 2280]
[1354, 2177]
[1354, 2569]
[1354, 2830]
[1354, 2949]
[1354, 3490]
[1355, 2387]
[1355, 2545]
[1355, 2839]
[1355, 2996]
[1356, 1478]
[1356, 2046]
[1356, 3511]
[1357, 1476]
[1357, 1554]
[1357, 1961]
[1357, 2556]
[1358, 2368]
[1358, 2602]
[1359, 1984]
[1360, 1378]
[1360, 1867]
[1360, 2064]
[1360, 2730]
[1360, 2964]
[1361, 1511]
[1361, 2098]
[1361, 2407]
[1362, 1679]
[1362, 1890]
[1362, 2186]
[1362, 2894]
[1362, 2900]
[1362, 2911]
[1363, 1460]
[1363, 1561]
[1363, 2375]
[1363, 3273]
[1364, 2933]
[1364, 3013]
[1364, 3378]
[1365, 1619]
[1365, 2073]
[1365, 3374]
[1366, 2541]
[1366, 2675]
[1366, 3266]
[1367, 2193]
[1367, 2475]
[1367, 2485]
[1368, 2068]
[1368, 2332]
[1368, 2370]
[1368, 2425]
[1368, 3512]
[1369, 1456]
[1369, 1804]
[1369, 1873]
[1369, 2749]
[1370, 2236]
[1370, 2341]
[1370, 2510]
[1370, 2603]
[1370, 3257]
[1371, 1973]
[1371, 2034]
[1371, 2078]
[1371, 2258]
[1371, 3081]
[1372, 2260]
[1372, 3231]
[1372, 3243]
[1372, 3550]
[1373, 1782]
[1373, 2329]
[1373, 2768]
[1373, 2931]
[1373, 3208]
[1374, 1965]
[1374, 2738]
[1374, 3020]
[1374, 3298]
[1375, 1451]
[1375, 2056]
[1375, 3062]
[1375, 3290]
[1376, 2040]
[1376, 3456]
[1377, 1970]
[1377, 2742]
[1377, 3037]
[1377, 3180]
[1378, 1846]
[1378, 1867]
[1378, 2713]
[1378, 2852]
[1379, 1486]
[1379, 1617]
[1379, 1988]
[1379, 2298]
[1379, 2425]
[1379, 3220]
[1380, 1949]
[1380, 2085]
[1380, 2586]
[1380, 2844]
[1380, 2956]
[1381, 2017]
[1381, 2314]
[1381, 3006]
[1382, 1449]
[1382, 3161]
[1383, 2079]
[1383, 2648]
[1383, 2899]
[1384, 1566]
[1384, 1954]
[1384, 2212]
[1385, 1936]
[1385, 2213]
[1385, 2293]
[1385, 2485]
[1386, 2251]
[1386, 2392]
[1386, 2426]
[1386, 3536]
[1387, 2272]
[1387, 2373]
[1387, 2585]
[1387, 3580]
[1388, 1715]
[1388, 2946]
[1389, 1637]
[1389, 1985]
[1389, 2747]
[1389, 2814]
[1389, 2869]
[1390, 2250]
[1390, 2491]
[1390, 3178]
[1390, 3342]
[1390, 3520]
[1390, 3590]
[1391, 2489]
[1391, 3497]
[1391, 3594]
[1392, 1889]
[1392, 1930]
[1392, 1973]
[1392, 2258]
[1392, 2496]
[1392, 2991]
[1393, 1467]
[1393, 1906]
[1393, 2086]
[1393, 2233]
[1393, 2753]
[1394, 2081]
[1395, 2159]
[1395, 2233]
[1395, 3120]
[1395, 3534]
[1396, 1483]
[1396, 2183]
[1396, 3115]
[1396, 3344]
[1397, 2124]
[1397, 2475]
[1397, 2553]
[1397, 3073]
[1397, 3519]
[1398, 2997]
[1398, 3165]
[1399, 2322]
[1399, 2852]
[1399, 2879]
[1400, 1510]
[1400, 2024]
[1400, 2599]
[1401, 3374]
[1402, 1831]
[1402, 2952]
[1403, 1458]
[1403, 2261]
[1403, 2461]
[1403, 2481]
[1404, 1484]
[1404, 2620]
[1404, 2861]
[1404, 2993]
[1406, 1809]
[1406, 2151]
[1406, 2736]
[1406, 3195]
[1406, 3522]
[1407, 1839]
[1407, 2105]
[1407, 2142]
[1407, 2146]
[1407, 3193]
[1407, 3212]
[1408, 2135]
[1408, 2809]
[1408, 3315]
[1409, 1675]
[1409, 2048]
[1409, 2761]
[1409, 3542]
[1410, 1533]
[1410, 2871]
[1410, 2875]
[1410, 2895]
[1411, 2031]
[1411, 2179]
[1412, 2030]
[1412, 2462]
[1412, 2641]
[1412, 3585]
[1413, 2073]
[1413, 2673]
[1413, 3236]
[1414, 1858]
[1414, 2062]
[1414, 2467]
[1414, 3340]
[1415, 2470]
[1415, 2658]
[1415, 2743]
[1415, 3057]
[1416, 2517]
[1416, 3370]
[1416, 3498]
[1416, 3526]
[1417, 1456]
[1417, 1804]
[1417, 1875]
[1417, 2133]
[1417, 3223]
[1418, 2128]
[1418, 2296]
[1418, 2955]
[1418, 3238]
[1419, 2270]
[1419, 3348]
[1419, 3504]
[1420, 1874]
[1420, 2278]
[1420, 2918]
[1421, 1936]
[1421, 2638]
[1421, 3595]
[1422, 1471]
[1422, 2518]
[1422, 3025]
[1423, 1474]
[1423, 1602]
[1423, 2890]
[1423, 3573]
[1424, 1597]
[1424, 1869]
[1425, 1650]
[1425, 1926]
[1425, 2013]
[1425, 2797]
[1426, 1881]
[1426, 2152]
[1426, 2361]
[1426, 2926]
[1427, 1590]
[1427, 2295]
[1427, 2691]
[1427, 3005]
[1427, 3152]
[1427, 3571]
[1428, 1483]
[1428, 2183]
[1429, 1917]
[1429, 2088]
[1429, 2188]
[1429, 2409]
[1430, 1566]
[1430, 1750]
[1430, 2480]
[1430, 2727]
[1430, 3217]
[1431, 2834]
[1432, 2396]
[1432, 2544]
[1432, 2800]
[1432, 2913]
[1432, 3356]
[1432, 3384]
[1433, 1925]
[1433, 2408]
[1433, 2736]
[1433, 2793]
[1433, 2829]
[1433, 2919]
[1434, 2067]
[1434, 2320]
[1434, 2794]
[1434, 3566]
[1435, 1825]
[1435, 2473]
[1435, 3110]
[1436, 1898]
[1436, 3051]
[1437, 1701]
[1437, 1898]
[1437, 2090]
[1437, 2234]
[1437, 3051]
[1437, 3541]
[1438, 1756]
[1438, 2370]
[1438, 2777]
[1439, 2334]
[1439, 3141]
[1439, 3457]
[2520, 3154]
[2521, 2805]
[2522, 3530]
[2523, 2693]
[2524, 3218]
[2524, 3303]
[2525, 3236]
[2526, 3236]
[2527, 2823]
[2527, 3507]
[2528, 3176]
[2528, 3469]
[2530, 2804]
[2531, 3260]
[2531, 3592]
[2532, 3376]
[2533, 3171]
[2535, 2710]
[2535, 3133]
[2535, 3429]
[2536, 2596]
[2536, 2651]
[2536, 3166]
[2537, 3068]
[2537, 3302]
[2537, 3548]
[2538, 3070]
[2539, 3403]
[2539, 3459]
[2540, 3129]
[2540, 3141]
[2541, 3496]
[2542, 2630]
[2542, 3173]
[2542, 3210]
[2543, 3241]
[2543, 3411]
[2544, 2757]
[2544, 2800]
[2544, 3071]
[2544, 3356]
[2545, 2647]
[2545, 2996]
[2545, 3122]
[2546, 2552]
[2546, 2818]
[2546, 3127]
[2548, 2567]
[2548, 2876]
[2548, 2886]
[2549, 2721]
[2549, 2801]
[2549, 3110]
[2550, 2821]
[2550, 3593]
[2551, 2865]
[2551, 3193]
[2552, 2818]
[2552, 3127]
[2552, 3478]
[2553, 3073]
[2553, 3519]
[2555, 2703]
[2555, 3284]
[2555, 3458]
[2557, 2677]
[2557, 2709]
[2558, 2694]
[2558, 3277]
[2558, 3567]
[2559, 2736]
[2559, 3183]
[2559, 3533]
[2560, 3570]
[2561, 2840]
[2561, 3445]
[2561, 3502]
[2562, 3361]
[2563, 2680]
[2563, 2830]
[2563, 2846]
[2565, 2868]
[2565, 3195]
[2566, 2587]
[2566, 3157]
[2567, 2876]
[2567, 2886]
[2568, 2963]
[2569, 2680]
[2569, 2830]
[2569, 3470]
[2569, 3490]
[2569, 3553]
[2570, 2790]
[2571, 3013]
[2571, 3086]
[2571, 3229]
[2571, 3365]
[2571, 3378]
[2572, 2600]
[2572, 2841]
[2572, 3001]
[2574, 2765]
[2575, 2915]
[2576, 2728]
[2578, 2924]
[2579, 2705]
[2579, 3431]
[2580, 3482]
[2582, 2853]
[2583, 2922]
[2584, 3015]
[2584, 3099]
[2584, 3222]
[2584, 3350]
[2585, 2623]
[2585, 2966]
[2585, 3580]
[2586, 2844]
[2586, 2956]
[2586, 3119]
[2586, 3493]
[2587, 2761]
[2587, 3542]
[2588, 2869]
[2588, 3420]
[2589, 2766]
[2589, 3401]
[2589, 3475]
[2590, 3102]
[2590, 3584]
[2591, 2725]
[2591, 3486]
[2592, 2963]
[2592, 3353]
[2593, 2971]
[2593, 3462]
[2593, 3494]
[2594, 2941]
[2594, 3436]
[2596, 2780]
[2596, 3166]
[2597, 2898]
[2597, 2905]
[2597, 2983]
[2598, 3360]
[2599, 2771]
[2599, 3509]
[2600, 2841]
[2601, 2947]
[2601, 3160]
[2603, 2815]
[2604, 2986]
[2604, 3221]
[2604, 3587]
[2605, 2629]
[2605, 3261]
[2606, 3519]
[2608, 3394]
[2609, 3107]
[2610, 2804]
[2610, 3044]
[2611, 3140]
[2612, 3277]
[2612, 3307]
[2613, 2857]
[2613, 3196]
[2615, 2624]
[2616, 3418]
[2617, 2835]
[2617, 3201]
[2617, 3568]
[2618, 2860]
[2618, 3305]
[2618, 3373]
[2618, 3375]
[2619, 2640]
[2619, 2715]
[2619, 2847]
[2619, 3063]
[2620, 2861]
[2620, 2993]
[2620, 3013]
[2620, 3117]
[2621, 3156]
[2622, 2663]
[2622, 2759]
[2623, 3161]
[2623, 3580]
[2624, 3107]
[2625, 3189]
[2625, 3226]
[2626, 2641]
[2626, 3585]
[2627, 2723]
[2627, 3253]
[2628, 2944]
[2629, 3125]
[2629, 3261]
[2630, 3262]
[2630, 3405]
[2631, 2992]
[2631, 3067]
[2634, 2754]
[2634, 2922]
[2634, 3065]
[2634, 3371]
[2635, 3064]
[2635, 3102]
[2636, 3441]
[2637, 2684]
[2637, 3393]
[2638, 2883]
[2638, 3595]
[2639, 3028]
[2640, 2715]
