[6844, 7164]
[4006, 6613]
[4012, 5677]
[4013, 4717]
[4014, 7035]
[4016, 7151]
[4019, 5943]
[4022, 6156]
[4025, 5915]
[4026, 4108]
[4028, 5092]
[4030, 7042]
[4031, 6523]
[4032, 4732]
[4033, 7082]
[4034, 7147]
[4039, 5111]
[4042, 6856]
[4044, 6749]
[4045, 5062]
[4046, 6420]
[4047, 4561]
[4050, 5050]
[4053, 6804]
[4054, 5975]
[4060, 7038]
[4061, 4310]
[4064, 5728]
[4065, 6145]
[4068, 5798]
[4069, 6596]
[4072, 7054]
[4073, 4653]
[4074, 6306]
[4077, 6182]
[4079, 6324]
[4081, 5972]
[4082, 4719]
[4083, 4637]
[4085, 5795]
[4086, 4422]
[4087, 6513]
[4089, 5930]
[4090, 4343]
[4091, 5927]
[4095, 6421]
[4096, 6808]
[4097, 5643]
[4098, 5470]
[4100, 4462]
[4101, 5215]
[4104, 6430]
[4107, 5745]
[4111, 5480]
[4118, 6592]
[4120, 4227]
[4124, 5709]
[4126, 6953]
[4132, 4222]
[4134, 5345]
[4135, 5584]
[4137, 6555]
[4138, 4267]
[4139, 5407]
[4141, 6407]
[4143, 6730]
[4145, 4648]
[4146, 4601]
[4148, 4195]
[4155, 5029]
[4159, 4811]
[4161, 6191]
[4162, 6220]
[4163, 6907]
[4169, 5292]
[4170, 5748]
[4172, 5537]
[4173, 4733]
[4174, 5328]
[4177, 4819]
[4178, 6583]
[4180, 5507]
[4185, 6725]
[4187, 6124]
[4188, 6368]
[4190, 5849]
[4191, 5330]
[4192, 6209]
[4194, 6495]
[4199, 6796]
[4200, 6734]
[4201, 5347]
[4203, 5061]
[4204, 5743]
[4206, 6576]
[4207, 6046]
[4208, 5147]
[4210, 5098]
[4211, 4255]
[4214, 5651]
[4215, 4812]
[4217, 4443]
[4218, 4794]
[4221, 5438]
[4225, 5589]
[4226, 4433]
[4228, 4416]
[4229, 5298]
[4231, 6716]
[4232, 4809]
[4233, 5962]
[4235, 6948]
[4237, 6577]
[4238, 5173]
[4239, 7047]
[4240, 7174]
[4243, 6550]
[4244, 6791]
[4247, 4836]
[4249, 5885]
[4250, 5740]
[4253, 6875]
[4254, 6662]
[4256, 7087]
[4258, 7188]
[4261, 4889]
[4262, 6619]
[4263, 5701]
[4264, 6538]
[4268, 4875]
[4271, 5148]
[4272, 5073]
[4275, 6366]
[4279, 4911]
[4281, 4434]
[4283, 4479]
[4286, 6974]
[4287, 6467]
[4288, 5331]
[4294, 4651]
[4296, 5922]
[4298, 6216]
[4301, 5028]
[4303, 6818]
[4305, 7139]
[4307, 7097]
[4314, 6202]
[4318, 6678]
[1800, 6357]
[1801, 1870]
[1802, 2365]
[1803, 4052]
[1804, 6060]
[1805, 4088]
[1806, 4168]
[1807, 3822]
[1808, 6154]
[1811, 5595]
[1812, 5741]
[1813, 4300]
[1815, 6140]
[1817, 5416]
[1818, 4751]
[1819, 5919]
[1820, 4498]
[1822, 3615]
[1823, 6607]
[1825, 6851]
[1826, 3415]
[1827, 6405]
[1828, 6165]
[1832, 4890]
[1833, 5304]
[1834, 6015]
[1835, 3517]
[1836, 3857]
[1837, 4709]
[1838, 3366]
[1839, 3712]
[1842, 4418]
[1845, 2564]
[1846, 2775]
[1847, 4505]
[1848, 5425]
[1849, 3550]
[1850, 2327]
[1851, 5161]
[1852, 6881]
[1853, 3694]
[1854, 5489]
[1856, 4122]
[1857, 7060]
[1858, 5017]
[1859, 6455]
[1860, 2623]
[1861, 6889]
[1862, 4123]
[1863, 6176]
[1864, 3142]
[1866, 6173]
[1867, 5790]
[1868, 5794]
[1871, 6493]
[1872, 6434]
[1873, 5536]
[1878, 5946]
[1879, 5763]
[1881, 3982]
[1882, 2545]
[1883, 5309]
[1884, 3988]
[1885, 2382]
[1886, 4828]
[1887, 4011]
[1888, 6683]
[1890, 6986]
[1891, 3599]
[1893, 7143]
[1894, 4084]
[1895, 3242]
[1896, 2569]
[1897, 6001]
[1898, 4965]
[1899, 2079]
[1900, 5326]
[1901, 2972]
[1902, 6470]
[1904, 6946]
[1907, 2427]
[1908, 2138]
[1909, 2850]
[1910, 4322]
[1911, 6935]
[1915, 2018]
[1916, 7091]
[1918, 4446]
[1920, 2444]
[1922, 4493]
[1924, 5647]
[1927, 5622]
[1928, 2194]
[1929, 6548]
[1931, 4432]
[1933, 5891]
[1934, 6481]
[1936, 5618]
[1938, 6605]
[1940, 6109]
[1941, 2549]
[1942, 6568]
[1944, 5129]
[1945, 2207]
[1946, 3041]
[1947, 2245]
[1948, 3353]
[1949, 5707]
[1950, 1983]
[1951, 7196]
[1952, 7022]
[1953, 5888]
[1954, 3154]
[1955, 3529]
[1957, 5299]
[1959, 3954]
[1960, 4450]
[1961, 2317]
[1962, 5329]
[1963, 2234]
[1964, 6839]
[1966, 6280]
[1967, 6809]
[1968, 2590]
[1969, 3732]
[1970, 2210]
[1971, 3069]
[1973, 6488]
[1974, 2897]
[1975, 3788]
[1976, 3618]
[1977, 2355]
[1978, 6085]
[1979, 7075]
[1980, 2924]
[1981, 3044]
[1982, 5648]
[1984, 6262]
[1986, 3648]
[1987, 6842]
[1988, 3913]
[1989, 5512]
[1990, 3317]
[1992, 4909]
[1993, 3236]
[1995, 2823]
[1996, 6132]
[1998, 6614]
[1999, 7053]
[2000, 3912]
[2001, 5300]
[2002, 3865]
[2007, 3793]
[2008, 7104]
[2010, 5235]
[2011, 3864]
[2012, 6497]
[2013, 3708]
[2014, 2067]
[2015, 2222]
[2016, 5861]
[2017, 3522]
[2019, 2448]
[2020, 4338]
[2021, 5001]
[2022, 4671]
[2023, 3630]
[2024, 6471]
[2025, 4977]
[2026, 6006]
[2027, 6058]
[2028, 2193]
[2029, 3972]
[2030, 4901]
[2031, 3600]
[2033, 4326]
[2035, 2220]
[2036, 6909]
[2037, 6903]
[2038, 7138]
[2039, 5428]
[2041, 3504]
[2042, 4542]
[2043, 6479]
[2044, 4362]
[2045, 6845]
[2046, 6994]
[2047, 6199]
[2048, 5729]
[2049, 2437]
[2050, 7072]
[2051, 5420]
[2055, 2354]
[2057, 6128]
[2059, 6333]
[2060, 5494]
[2064, 4936]
[2065, 5887]
[2066, 4835]
[2068, 4220]
[2069, 2945]
[2070, 6681]
[2072, 4129]
[2073, 5720]
[2074, 5303]
[2075, 6024]
[2077, 3915]
[2081, 5361]
[2082, 4596]
[2083, 5689]
[2084, 6633]
[2085, 6754]
[2087, 6353]
[2088, 3755]
[2089, 7127]
[2091, 4304]
[2092, 2525]
[2093, 5912]
[2096, 3432]
[2097, 3650]
[2098, 2996]
[2100, 3892]
[2101, 6318]
[2102, 6589]
[2103, 4612]
[2104, 3961]
[2106, 5222]
[2107, 4359]
[2108, 4409]
[2111, 4350]
[2112, 6887]
[2113, 2723]
[2114, 3631]
[2115, 4165]
[2116, 5394]
[2118, 5493]
[2119, 5323]
[2120, 4708]
[2121, 3805]
[2123, 2146]
[2124, 2131]
[2125, 6707]
[2126, 2294]
[2127, 2435]
[2128, 2971]
[2129, 4270]
[2130, 3509]
[2132, 4157]
[2134, 4299]
[2135, 3208]
[2136, 5734]
[2137, 4313]
[2139, 3738]
[2140, 6813]
[2141, 4282]
[2142, 5944]
[2143, 2166]
[2145, 2387]
[2149, 4463]
[2150, 6464]
[2151, 6920]
[2152, 6699]
[2153, 2300]
[2154, 6444]
[2155, 3905]
[2156, 6767]
[2158, 5135]
[2159, 6459]
[3603, 5835]
[3607, 5153]
[3608, 7071]
[3611, 6860]
[3612, 6278]
[3613, 6766]
[3620, 6093]
[3621, 5237]
[3622, 4109]
[3623, 7079]
[3624, 3633]
[3626, 5644]
[3627, 5724]
[3629, 4610]
[3632, 7092]
[3634, 4621]
[3637, 5214]
[3639, 5248]
[3640, 4370]
[3642, 4224]
[3643, 6055]
[3644, 3971]
[3645, 5826]
[3646, 5517]
[3649, 5730]
[3651, 6035]
[3656, 6101]
[3657, 4687]
[3659, 5066]
[3661, 4975]
[3662, 4799]
[3663, 6012]
[3664, 4242]
[3665, 6310]
[3666, 7132]
[3667, 5393]
[3669, 3918]
[3671, 3859]
[3672, 3970]
[3674, 5543]
[3677, 4252]
[3678, 6102]
[3680, 6741]
[3683, 5594]
[3684, 6425]
[3686, 4904]
[3687, 6868]
[3692, 5874]
[3695, 4940]
[3696, 4766]
[3697, 5855]
[3698, 4219]
[3700, 7056]
[3704, 4825]
[3706, 6461]
[3709, 5949]
[3710, 4784]
[3711, 5363]
[3716, 4953]
[3722, 4768]
[3725, 6569]
[3727, 7025]
[3728, 5187]
[3731, 6065]
[3741, 7189]
[3747, 6610]
[3748, 5683]
[3749, 3824]
[3751, 6032]
[3754, 3945]
[3756, 4059]
[3758, 5830]
[3759, 5522]
[3760, 3816]
[3761, 3790]
[3762, 6190]
[3767, 5452]
[3770, 5573]
[3773, 4518]
[3777, 4893]
[3778, 6571]
[3780, 5256]
[3781, 6743]
[3783, 5878]
[3784, 6962]
[3787, 7102]
[3789, 6193]
[3791, 5821]
[3792, 6949]
[3794, 6072]
[3795, 6066]
[3796, 6836]
[3798, 5201]
[3799, 6314]
[3801, 4297]
[3803, 6979]
[3804, 5204]
[3808, 5813]
[3810, 6096]
[3813, 6123]
[3814, 5389]
[3818, 5708]
[3819, 4448]
[3826, 7009]
[3833, 3933]
[3835, 6344]
[3838, 7036]
[3840, 6659]
[3841, 6584]
[3842, 5546]
[3844, 3899]
[3846, 4738]
[3848, 5371]
[3849, 5687]
[3852, 5282]
[3853, 4567]
[3856, 4454]
[3858, 5956]
[3861, 6030]
[3866, 6934]
[3867, 6198]
[3869, 4592]
[3878, 6894]
[3879, 6761]
[3880, 5636]
[3881, 5167]
[3882, 4004]
[3884, 7177]
[3885, 6219]
[3887, 3946]
[3888, 5796]
[3895, 6744]
[3898, 5263]
[3902, 5591]
[3903, 5516]
[3906, 5538]
[3907, 5948]
[3908, 4644]
[3909, 3937]
[3910, 6541]
[3911, 5383]
[3914, 6346]
[3921, 3981]
[3924, 4791]
[3925, 5082]
[3926, 5025]
[3927, 6630]
[3939, 6760]
[3942, 4543]
[3943, 5838]
[3947, 6313]
[3949, 5491]
[3952, 4058]
[3956, 4341]
[3958, 4167]
[3959, 5672]
[2160, 3008]
[2161, 7010]
[2162, 2815]
[2163, 4363]
[2165, 6747]
[2167, 4945]
[2168, 3332]
[2169, 5815]
[2171, 3218]
[2172, 5103]
[2173, 4452]
[2175, 2699]
[2178, 4923]
[2180, 3873]
[2181, 3752]
[2182, 4017]
[2184, 4585]
[2185, 7137]
[2186, 2368]
[2187, 6094]
[2189, 3764]
[2190, 2514]
[2195, 4760]
[2197, 2679]
[2198, 5839]
[2199, 3703]
[2200, 4400]
[2202, 3950]
[2203, 3401]
[2204, 3312]
[2206, 5554]
[2209, 4957]
[2211, 4236]
[2212, 3106]
[2213, 6639]
[2215, 2321]
[2217, 6557]
[2218, 2532]
[2221, 4855]
[2223, 4962]
[2225, 5654]
[2226, 6394]
[2227, 2544]
[2228, 5769]
[2229, 3111]
[2230, 5402]
[2231, 5900]
[2232, 5669]
[2235, 4664]
[2236, 3372]
[2237, 4814]
[2238, 4531]
[2239, 5973]
[2240, 4731]
[2241, 6231]
[2242, 5070]
[2243, 4152]
[2244, 5089]
[2247, 4449]
[2248, 2670]
[2249, 4335]
[2250, 2740]
[2251, 6740]
[2252, 5354]
[2253, 5280]
[2254, 3636]
[2255, 6169]
[2256, 4759]
[2257, 4071]
[2258, 6266]
[2259, 4545]
[2260, 5321]
[2261, 5125]
[2263, 6033]
[2264, 3718]
[2265, 5776]
[2266, 4999]
[2267, 5119]
[2268, 2534]
[2269, 5132]
[2270, 7170]
[2271, 3286]
[2272, 4968]
[2274, 3652]
[2275, 6337]
[2276, 2468]
[2277, 6976]
[2278, 5184]
[2279, 2600]
[2281, 6005]
[2283, 2853]
[2284, 6382]
[2285, 3969]
[2287, 3862]
[2290, 3843]
[2291, 7021]
[2292, 5960]
[2293, 6452]
[2295, 3604]
[2296, 3325]
[2297, 2516]
[2299, 6504]
[2301, 2912]
[2302, 6213]
[2303, 3806]
[2305, 6922]
[2307, 5057]
[2309, 6587]
[2311, 6774]
[2312, 3682]
[2314, 3605]
[2316, 2481]
[2318, 3655]
[2319, 4396]
[2322, 6347]
[2323, 2519]
[2325, 2799]
[2329, 5974]
[2330, 3720]
[2331, 3253]
[2332, 6246]
[2333, 4171]
[2334, 6745]
[2336, 4048]
[2337, 6591]
[2338, 7197]
[2339, 6617]
[2340, 2663]
[2341, 3588]
[2342, 7165]
[2343, 3733]
[2344, 7083]
[2345, 6566]
[2347, 5868]
[2348, 2620]
[2349, 6882]
[2350, 3769]
[2351, 2583]
[2352, 3374]
[2353, 7141]
[2357, 3266]
[2359, 3827]
[2360, 2491]
[2361, 7178]
[2362, 6466]
[2363, 5353]
[2367, 6918]
[2369, 5632]
[2372, 3699]
[2373, 2650]
[2374, 4147]
[2376, 4899]
[2378, 4127]
[2379, 5738]
[2380, 6815]
[2381, 4202]
[2383, 2974]
[2388, 5400]
[2389, 4883]
[2391, 3052]
[2394, 4186]
[2395, 2694]
[2397, 2734]
[2398, 6396]
[2399, 4672]
[2400, 5246]
[2402, 4245]
[2403, 5959]
[2404, 4550]
[2405, 2949]
[2406, 3932]
[2409, 5841]
[2410, 3263]
[2411, 2888]
[2414, 5202]
[2415, 3237]
[2416, 5699]
[2417, 3863]
[2418, 5431]
[2419, 6606]
[2420, 5501]
[2421, 5856]
[2422, 3876]
[2423, 5568]
[2424, 5052]
[2426, 2760]
[2428, 5810]
[2429, 4158]
[2431, 7169]
[2432, 4949]
[2433, 5011]
[2434, 5989]
[2436, 6224]
[2439, 5463]
